UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
14232,Otter Tail Power Co,MN,2003,1,3453,56556,45116,4875,90840,11436,1319,30859,9,192,2641,360,9839,180896,56921
16181,Rochester Public Utilities,MN,2003,1,2226,28263,37325,2397,36549,3945,1728,30262,22,128,1206,4,6479,96280,41296
17267,Sioux Valley Energy,MN,2003,1,420,6294,2668,23,343,76,94,1757,51,,,,537,8394,2795
20996,Wright-Hennepin Coop Elec Assn,MN,2003,1,2839,42274,33014,970,17601,1561,228,4885,7,23,139,1724,4060,64899,36306
25177,Dakota Electric Association,MN,2003,1,5529,75624,84503,1616,25380,5046,1435,39268,643,91,824,272,8671,141096,90464
88888,Total EPM,MN,2003,1,141866,1987374,0,94747,1728137,0,74424,1906617,0,,,0,311037,5622128,0
0,State Level Adjustment,MO,2003,1,70107,1041826,0,23439,407120,0,17197,410593,0,,,0,106711,1787910,0
3093,Carroll Electric Coop Corp,MO,2003,1,732,11008,9047,89,1436,710,0,0,0,1,10,10,822,12454,9767
4675,Cuivre River Electric Coop Inc,MO,2003,1,4619,81097,44219,605,12515,2583,,,,46,261,320,5270,93873,47122
5860,Empire District Electric Co,MO,2003,1,11133,180306,112945,6520,112454,20212,2971,68628,292,510,8320,1384,21134,369708,134833
9231,Independence City of,MO,2003,1,2934,41651,49504,2418,37438,4806,140,2938,12,82,973,61,5574,83000,54383
10000,Kansas City Power & Light Co,MO,2003,1,12976,201346,233571,19307,356637,30278,5190,128376,1205,330,5514,56,37803,691873,265110
12698,Aquila Inc,MO,2003,1,16142,290896,247158,8677,188303,33762,3508,100111,283,2016,41261,2927,30343,620571,284130
17833,City Utilities of Springfield,MO,2003,1,3601,81124,83370,4475,112732,13082,1106,33786,131,119,3172,1,9301,230814,96584
19436,Union Electric Co,MO,2003,1,72386,1318325,1023296,54045,1146397,145861,14007,493635,5426,929,12118,1383,141367,2970475,1175966
88888,Total EPM,MO,2003,1,194630,3247579,0,119575,2375032,0,44119,1238067,0,,,0,358325,6860678,0
0,State Level Adjustment,MS,2003,1,36396,588293,0,21915,305893,0,15650,307987,0,,,0,70371,1162346,0
3841,Coast Electric Power Assn,MS,2003,1,6902,95969,60295,1266,11712,5004,779,18224,7,224,1920,280,9171,127825,65586
6641,4-County Electric Power Assn,MS,2003,1,3891,53413,34572,1128,13713,6369,846,15226,17,158,1324,172,6023,83676,41130
12685,Entergy Mississippi Inc,MS,2003,1,30892,437913,344935,25172,339211,57195,13409,222061,3031,2610,31837,3853,72083,1031022,409014
12686,Mississippi Power Co,MS,2003,1,16773,218891,159260,15232,221495,32645,13992,340339,522,444,3313,107,46441,784038,192534
17252,Singing River Elec Pwr Assn,MS,2003,1,5961,90954,54878,1435,20000,6084,298,6035,11,29,209,65,7723,117198,61038
17647,Southern Pine Elec Power Assn,MS,2003,1,6074,84604,57413,1381,19309,3272,2522,54361,16,14,74,21,9991,158348,60722
18642,Tennessee Valley Authority,MS,2003,1,,,,,,,7794,262507,7,,,,7794,262507,7
19273,Tupelo City of,MS,2003,1,761,12726,10711,1409,23662,4302,918,17975,16,110,1150,17,3198,55513,15046
88888,Total EPM,MS,2003,1,107650,1582763,0,68938,954995,0,56208,1244715,0,,,0,232795,3782473,0
0,State Level Adjustment,MT,2003,1,6652,101456,0,6700,110893,0,8453,243087,0,,,0,20701,450429,0
1738,Bonneville Power Admin,MT,2003,1,,,,,,,205,2976,1,,,,205,2976,1
6395,Flathead Electric Coop Inc,MT,2003,1,4462,60636,44136,2501,35577,8117,2004,37768,409,48,385,2167,9015,134366,54829
12199,MDU Resources Group Inc,MT,2003,1,1034,14237,18652,921,16983,4482,917,21183,138,64,1171,343,2936,53574,23615
12825,NorthWestern Energy LLC,MT,2003,1,15511,215984,243625,12960,198892,52802,1248,27566,133,968,3276,3043,30687,445718,299603
19156,Powder River Energy Corporation,MT,2003,1,3,60,90,27,423,69,0,0,0,0,0,0,30,483,159
19545,Black Hills Power Inc,MT,2003,1,1,8,11,2,17,20,57,1480,2,0,0,0,60,1505,33
19603,USBIA-Mission Valley Power,MT,2003,1,1119,22030,12922,548,10011,2818,63,1459,1,19,153,2749,1749,33653,18490
20169,Avista Corp,MT,2003,1,,,9,,3,1,,,,1,8,7,1,11,17
20997,Yellowstone Valley Elec Co-op,MT,2003,1,1052,15797,12584,186,2844,1078,,,,4,14,177,1242,18655,13839
88888,Total EPM,MT,2003,1,29834,430208,0,23845,375643,0,12947,335519,0,,,0,66626,1141370,0
0,State Level Adjustment,NC,2003,1,121752,1367756,0,58277,741967,0,17185,315218,0,,,0,188172,2278815,0
3046,Progress Energy Carolinas,NC,2003,1,108264,1397203,961738,57483,866560,168339,35834,727935,3802,5582,106061,2309,207163,3097759,1136188
5416,Duke Power Co,NC,2003,1,138397,1925440,1442276,89627,1573504,227678,48154,1122899,6008,2019,19430,8624,278197,4641273,1684586
6235,Fayetteville Public Works Comm,NC,2003,1,6430,86968,62558,3786,59744,6931,1408,30158,22,431,7034,28282,12055,183904,97793
9837,Jones-Onslow Elec Member Corp,NC,2003,1,5581,68049,47399,1133,15281,4050,,,,,,,6714,83330,51449
16496,Rutherford Elec Member Corp,NC,2003,1,7748,91065,57933,793,9230,3630,375,9351,22,10,107,65,8926,109753,61650
18642,Tennessee Valley Authority,NC,2003,1,,,,,,,36,676,4,,,,36,676,4
19876,Virginia Electric & Power Co,NC,2003,1,12289,153311,95384,4217,62796,15204,5230,115299,81,930,13329,2156,22666,344735,112825
24889,Brunswick Electric Member Corp,NC,2003,1,7159,68127,62944,1077,13332,1577,,,,70,166,267,8306,81625,64788
88888,Total EPM,NC,2003,1,407620,5157919,0,216393,3342414,0,108222,2321536,0,,,0,732235,10821870,0
0,State Level Adjustment,ND,2003,1,2679,46503,0,2503,58559,0,3304,101906,0,,,0,7131,177418,0
4717,Dakota Valley Elec Coop Inc,ND,2003,1,742,10573,4993,261,4270,414,870,24004,3,5,86,369,1878,38933,5779
12087,McKenzie Electric Coop Inc,ND,2003,1,292,5264,4037,605,8070,1024,460,10448,6,,,,1357,23782,5067
12090,"McLean Electric Coop, Inc",ND,2003,1,255,3654,2688,48,672,228,28,751,1,33,505,36,364,5582,2953
12199,MDU Resources Group Inc,ND,2003,1,3342,51009,59777,3300,53147,9563,514,10153,169,261,4783,1392,7417,119092,70901
12301,Nodak Electric Coop Inc,ND,2003,1,2144,38750,15130,38,1179,9,881,23594,268,432,9838,255,3495,73361,15662
13196,Northern Plains Electric Coop,ND,2003,1,1316,22279,9202,289,4712,1104,252,6423,10,9,72,421,1866,33486,10737
13694,"North Central Elec Coop, Inc",ND,2003,1,598,11097,5250,436,6366,1491,43,833,4,24,321,361,1101,18617,7106
13781,Northern States Power Co,ND,2003,1,4925,87358,73010,4366,91492,11543,1080,26720,29,152,2402,275,10523,207972,84857
14088,Oliver-Mercer Elec Coop Inc,ND,2003,1,292,5103,2473,82,1328,518,508,11061,4,13,36,859,895,17528,3854
14232,Otter Tail Power Co,ND,2003,1,3529,61749,44315,4595,85677,11861,204,4700,2,167,2596,510,8495,154722,56688
19790,Verendrye Electric Coop Inc,ND,2003,1,815,12960,8841,385,6801,1162,168,3704,6,236,8414,53,1604,31879,10062
20395,West Plains Electric Coop Inc,ND,2003,1,384,7085,4280,95,1625,854,672,9823,731,1,19,9,1152,18552,5874
20413,Mountrail-Williams Elec Coop,ND,2003,1,463,7063,5355,282,3772,1179,298,6163,163,1,41,125,1044,17039,6822
24949,Cass County Elec Coop Inc,ND,2003,1,2620,50065,21138,1019,22017,2059,199,5736,18,21,438,424,3859,78256,23639
88888,Total EPM,ND,2003,1,24396,420512,0,18304,349687,0,9481,246019,0,,,0,52181,1016219,0
0,State Level Adjustment,NE,2003,1,15244,253388,0,13722,242362,0,6770,132881,0,,,0,32721,578979,0
4373,Cornhusker Public Power Dist,NE,2003,1,819,12693,6595,195,3714,308,170,4405,1585,25,633,16,1209,21445,8504
4911,Dawson Power District,NE,2003,1,1197,21404,14614,281,5439,1283,31,782,4672,8,92,17,1517,27717,20586
6779,Freemont City of,NE,2003,1,501,10971,11682,163,3165,1455,664,16498,457,9,115,448,1337,30749,14042
8245,Hastings City of,NE,2003,1,508,7946,10429,404,6775,1934,723,19010,44,66,1445,130,1701,35176,12537
11018,Lincoln Electric System,NE,2003,1,4481,91644,101682,3499,83537,13829,1560,39894,237,872,20406,1413,10412,235481,117161
11251,Loup River Public Power Dist,NE,2003,1,1046,25413,14052,583,12671,2736,1494,49390,416,129,3117,435,3252,90591,17639
13337,Nebraska Public Power District,NE,2003,1,5868,80708,68317,4055,72658,14876,2573,92197,717,727,14276,2200,13223,259839,86110
13664,Norris Public Power District,NE,2003,1,1420,25443,12890,297,4138,3058,775,20933,1077,15,136,125,2507,50650,17150
14127,Omaha Public Power District,NE,2003,1,14227,256428,268586,13464,292273,38258,5446,175022,111,1123,8669,430,34260,732392,307385
17642,Southern Public Power District,NE,2003,1,1154,22203,14743,196,2800,2102,1287,34475,240,,,,2637,59478,17085
40606,Grand Island City of,NE,2003,1,942,15950,18852,703,11802,3177,959,21439,76,41,763,701,2645,49954,22806
88888,Total EPM,NE,2003,1,47407,824191,0,37562,741334,0,22452,606926,0,,,0,107421,2172451,0
0,State Level Adjustment,NH,2003,1,341,6446,0,1874,22123,0,2723,21979,0,,,0,3503,38345,0
4184,Connecticut Valley Elec Co,NH,2003,1,815,6181,9095,694,6522,1539,119,1521,2,15,66,15,1643,14290,10651
13441,New Hampshire Elec Coop Inc,NH,2003,1,6274,45371,63557,2429,18898,9454,1105,12440,10,28,127,90,9836,76836,73111
15472,Public Service Co of NH,NH,2003,1,34783,303732,383347,26475,270244,62012,10746,121594,2752,439,2498,545,72443,698068,448656
24590,Unitil Energy Systems,NH,2003,1,4830,47672,59545,2625,26304,9128,2233,27687,126,895,9220,2686,10583,110883,71485
26510,Granite State Electric Co,NH,2003,1,3212,30262,32860,2753,31834,5854,442,5562,226,57,292,51,6464,67950,38991
88888,Total EPM,NH,2003,1,50255,439664,0,36850,375925,0,17368,190783,0,,,0,104472,1006372,0
0,State Level Adjustment,NJ,2003,1,3788,53854,0,12849,116448,0,11134,193373,0,,,0,21545,331718,0
963,Atlantic City Electric Co,NJ,2003,1,38322,372251,452519,26077,285773,60270,4846,45251,991,854,4885,510,70099,708160,514290
9726,Jersey Central Power & Lt Co,NJ,2003,1,88386,899807,924199,71801,778934,112632,16986,214656,2746,1494,6757,1390,178667,1900154,1040967
15477,Public Service Elec & Gas Co,NJ,2003,1,109910,1175010,1769006,146440,1876236,244295,38797,556311,8546,4899,37283,8618,300046,3644840,2030465
16213,Rockland Electric Co,NJ,2003,1,5587,64150,62089,5140,63425,8688,276,4276,28,68,708,26,11071,132559,70831
88888,Total EPM,NJ,2003,1,245993,2565072,0,262307,3120816,0,72039,1013867,0,,,0,581428,6717431,0
0,State Level Adjustment,NM,2003,1,7393,92331,0,12872,191564,0,8376,177442,0,,,0,25138,408946,0
3287,"Central Valley Elec Coop, Inc",NM,2003,1,286,5083,4618,513,7969,5208,1574,39792,1367,,,,2373,52844,11193
5701,El Paso Electric Co,NM,2003,1,4424,45744,65423,2653,32365,7650,383,7106,25,1804,27475,1160,9264,112690,74258
9699,"Jemez Mountains Elec Coop, Inc",NM,2003,1,1361,16872,25897,748,9174,3149,78,1314,6,51,574,134,2238,27934,29186
15473,Public Service Co of NM,NM,2003,1,19405,227272,348642,18970,248930,41270,6498,130386,299,948,13511,788,45821,620099,390999
17718,Southwestern Public Service Co,NM,2003,1,4166,79659,84569,4169,84583,19102,3815,100348,44,505,9117,1416,12655,273707,105131
22690,Roosevelt County Elec Coop Inc,NM,2003,1,227,4286,3437,83,1177,763,214,3804,126,24,485,1350,548,9752,5676
40051,Texas-New Mexico Power Co,NM,2003,1,3031,23339,40946,2601,19015,6379,2930,42690,11,171,1230,78,8733,86274,47414
88888,Total EPM,NM,2003,1,40293,494586,0,42609,594777,0,23868,502882,0,,,0,106770,1592246,0
0,State Level Adjustment,NV,2003,1,1080,15653,0,3163,44252,0,1049,19353,0,,,0,2866,47034,0
2008,City of Boulder,NV,2003,1,289,6413,6529,238,3950,878,0,0,0,0,0,0,527,10363,7407
4356,Colorado River Comm of Nevada,NV,2003,1,,,,4395,47555,2,1888,60476,5,,,,6283,108031,7
13073,"Mt Wheeler Power, Inc",NV,2003,1,424,6466,4533,127,1597,1050,323,4630,89,68,973,372,942,13666,6044
13407,Nevada Power Co,NV,2003,1,46610,503677,582054,24431,245354,76508,29338,428418,1269,2123,30158,71,102502,1207607,659902
17166,Sierra Pacific Power Co,NV,2003,1,19444,187317,242727,19605,201717,38620,20977,291777,96,232,1054,111,60258,681865,281554
18260,Surprise Valley Electrification Corp,NV,2003,1,,,,1,6,3,,,,,,,1,6,3
19840,"Valley Electric Assn, Inc",NV,2003,1,1780,21921,13765,761,9657,1824,14,232,214,,,,2555,31810,15803
20332,Wells Rural Electric Co,NV,2003,1,410,5158,3997,246,3782,730,1516,41523,22,3,39,20,2175,50502,4769
22814,Raft Rural Elec Coop Inc,NV,2003,1,113,1946,1553,118,3145,244,1,1,5,,,,232,5092,1802
88888,Total EPM,NV,2003,1,70150,748551,0,53085,561015,0,55106,846410,0,,,0,178341,2155976,0
0,State Level Adjustment,NY,2003,1,41289,391468,0,257603,2444524,0,64921,1113639,0,,,0,359090,3925077,0
3249,Central Hudson Gas & Elec Corp,NY,2003,1,15698,193403,246529,8088,133181,33544,2605,50477,1009,2530,40027,8237,28921,417088,289319
4226,Consolidated Edison Co-NY Inc,NY,2003,1,174933,1028460,2689134,201961,1475013,439158,4216,32759,315,1472,12399,1078,382582,2548631,3129685
5877,Energetix,NY,2003,1,3054,31702,39954,6708,78104,7126,951,11068,1010,,,,10713,120874,48090
6369,Fishers Island Utility Co Inc,NY,2003,1,62,283,605,20,79,160,,,,7,37,2,89,399,767
11171,Long Island Power Authority,NY,2003,1,98535,750908,963156,82588,814276,110637,,,,3366,37192,2735,184489,1602376,1076528
13511,New York State Elec & Gas Corp,NY,2003,1,78237,694661,713460,29948,290657,86848,14135,228732,2490,11821,123731,11591,134141,1337781,814389
13573,Niagara Mohawk Power Corp.,NY,2003,1,120379,1034002,1359004,80877,790025,137172,35329,246308,1294,2864,14593,4648,239449,2084928,1502118
14154,Orange & Rockland Utils Inc,NY,2003,1,12580,103193,140257,9899,103390,22408,1397,20181,86,825,8632,287,24701,235396,163038
14711,Pennsylvania Electric Co,NY,2003,1,254,2754,3338,104,1310,415,108,1561,13,3,14,3,469,5639,3769
16183,Rochester Gas & Electric Corp,NY,2003,1,21147,201987,276974,11741,131342,24788,6942,100252,795,3146,29418,4414,42976,462999,306971
88888,Total EPM,NY,2003,1,566168,4432821,0,689537,6261901,0,130604,1804977,0,,,0,1407620,12741188,0
0,State Level Adjustment,OH,2003,1,117147,1403348,0,101197,1322731,0,56507,1098544,0,,,0,257058,3473500,0
3542,Cincinnati Gas & Electric Co,OH,2003,1,52676,803182,578072,25690,369693,64001,16924,360548,2365,7146,138380,5304,102436,1671803,649742
3755,Cleveland Electric Illum Co,OH,2003,1,20938,246712,265065,21220,233243,32368,32242,566326,3191,1701,15153,288,76101,1061434,300912
4062,Columbus Southern Power Co,OH,2003,1,48826,763404,618036,36664,626457,69998,10583,218914,2788,1515,52396,298,97588,1661171,691120
4922,Dayton Power & Light Co,OH,2003,1,41842,625253,449594,16362,292044,47016,9410,214104,1758,5369,117570,6262,72983,1248971,504630
12796,Monongahela Power Co,OH,2003,1,1790,27629,24951,947,15640,3277,2996,103552,922,28,165,27,5761,146986,29177
13998,Ohio Edison Co,OH,2003,1,67087,793232,648757,35010,415477,69569,26695,483638,2484,506,11939,1676,129298,1704286,722486
14006,Ohio Power Co,OH,2003,1,49038,772801,605127,24356,456067,87443,42295,1169280,7673,858,9966,2639,116547,2408114,702882
14015,Ohio Valley Electric Corp,OH,2003,1,,,,,,,991,34651,1,,,,991,34651,1
18997,The Toledo Edison Co,OH,2003,1,15519,174170,160759,11203,114812,14960,17151,417265,1042,694,5967,466,44567,712214,177227
88888,Total EPM,OH,2003,1,414863,5609731,0,272649,3846164,0,215794,4666822,0,,,0,903330,14123130,0
0,State Level Adjustment,OK,2003,1,31935,435552,0,29442,503661,0,9279,209219,0,,,0,56564,835972,0
817,Arkansas Valley Elec Coop Corp,OK,2003,1,292,4684,3708,66,1090,328,,,,11,176,105,369,5950,4141
5860,Empire District Electric Co,OK,2003,1,311,5182,4452,140,1825,883,151,3135,16,19,278,73,621,10420,5424
13734,Northeast OK Elec Coop Inc,OK,2003,1,2695,39360,31939,614,8066,3701,26,430,4,,,,3335,47856,35644
14062,Oklahoma Electric Coop Inc,OK,2003,1,3625,55561,35861,871,15258,2876,244,5316,25,9,57,128,4749,76192,38890
14063,Oklahoma Gas & Electric Co,OK,2003,1,39196,685405,565464,21218,406881,71542,16149,466274,8283,8640,198238,12114,85203,1756798,657403
15474,Public Service Co of Oklahoma,OK,2003,1,27151,496211,435966,16693,345425,53345,15777,370536,7205,5327,112378,8556,64948,1324550,505072
17718,Southwestern Public Service Co,OK,2003,1,388,6246,7107,459,8016,2133,303,7157,2,85,1313,279,1235,22732,9521
19785,Verdigris Valley Elec Coop Inc,OK,2003,1,1980,39939,25730,228,3114,3132,198,3277,411,1,20,21,2407,46350,29294
88888,Total EPM,OK,2003,1,107573,1768140,0,69731,1293336,0,42127,1065344,0,,,0,219431,4126820,0
0,State Level Adjustment,OR,2003,1,30547,475240,0,15120,234807,0,12520,280026,0,,,0,56556,977054,0
1738,Bonneville Power Admin,OR,2003,1,,,,,,,16,458,1,0,0,0,16,458,1
6022,Eugene City of,OR,2003,1,8151,114928,73011,4605,75884,8603,2615,55938,5,118,2398,10,15489,249148,81629
9191,Idaho Power Co,OR,2003,1,950,19274,12957,644,14336,3162,581,18449,1446,9,76,22,2184,52135,17587
14354,PacifiCorp,OR,2003,1,34922,552678,427327,19932,355728,69606,11093,229272,10164,378,3476,613,66325,1141154,507710
15248,Portland General Electric Co,OR,2003,1,59962,758885,653611,42617,574946,89675,22609,380501,259,1210,8372,249,126398,1722704,743794
18260,Surprise Valley Electrification Corp,OR,2003,1,114,1688,1028,23,320,287,6,90,216,1,2,1,144,2100,1532
88888,Total EPM,OR,2003,1,134646,1922693,0,82941,1256021,0,49440,964734,0,,,0,267112,4144753,0
0,State Level Adjustment,PA,2003,1,43490,432614,0,52938,511233,0,19687,460978,0,,,0,108090,1350264,0
3597,Citizens Electric Co,PA,2003,1,708,10338,5312,245,3230,1174,365,5320,36,9,93,32,1327,18981,6554
5487,Dusquene Light Co,PA,2003,1,24799,275006,386123,25074,388748,47733,10878,234664,1075,1306,5370,1050,62057,903788,435981
12390,Metropolitan Edison Co,PA,2003,1,47582,536900,448492,29115,386898,57977,11052,152404,1858,473,3035,731,88222,1079237,509058
14711,Pennsylvania Electric Co,PA,2003,1,38471,447950,499585,28273,389721,76453,16207,254581,2560,576,3659,1077,83527,1095911,579675
14715,PPL Electric Utilities Corp,PA,2003,1,122254,1517931,1139849,74967,968460,147341,40229,707057,4338,1765,11785,1238,239215,3205233,1292766
14716,Pennsylvania Power Co,PA,2003,1,14468,191152,135973,8293,121451,18357,6768,124403,220,133,531,85,29662,437537,154635
14940,PECO Energy Co,PA,2003,1,141396,1248342,1114334,67604,575728,137189,89017,1229515,2962,8042,90027,1173,306059,3143612,1255658
15045,Pike County Light & Power Co,PA,2003,1,298,2970,3506,323,3482,879,,,,4,22,5,625,6474,4390
19390,"UGI Utilities, Inc",PA,2003,1,4819,60770,54178,2365,30750,7265,610,10659,161,70,576,61,7864,102755,61665
20334,Wellsborough Electric Co,PA,2003,1,289,3885,4756,246,3164,1019,221,3271,14,3,40,2,759,10360,5791
20387,West Penn Power Co,PA,2003,1,49144,744098,601838,23289,411354,76879,28733,647649,12993,602,4301,543,101768,1807402,692253
88888,Total EPM,PA,2003,1,487718,5471956,0,312732,3794219,0,223767,3830501,0,,,0,1029175,13161554,0
0,State Level Adjustment,RI,2003,1,229,2711,0,3657,31442,0,2057,29073,0,,,0,5439,59657,0
1857,Block Island Power Co,RI,2003,1,58,272,1243,60,285,380,9,54,28,1,3,2,128,614,1653
13214,The Narragansett Electric Co,RI,2003,1,28062,286422,414695,21547,260844,48806,5726,76218,2256,503,3566,837,55838,627050,466594
88888,Total EPM,RI,2003,1,28349,289405,0,25264,292571,0,7792,105345,0,,,0,61405,687321,0
0,State Level Adjustment,SC,2003,1,69491,854363,0,22701,299760,0,11803,269913,0,,,0,99825,1356653,0
1613,Berkeley Electric Coop Inc,SC,2003,1,9553,112720,60282,933,10490,6044,819,11970,191,381,4560,407,11686,139740,66924
3046,Progress Energy Carolinas,SC,2003,1,17668,230765,136143,9946,140792,30590,11817,242230,789,547,8032,337,39978,621819,167859
5416,Duke Power Co,SC,2003,1,40788,604619,420530,23937,424194,78474,25295,746639,1915,330,3466,2619,90350,1778918,503538
11118,Lockhart Power Co,SC,2003,1,523,6721,5140,145,1651,1133,399,8864,11,3,25,5,1070,17261,6289
14398,Palmetto Electric Coop Inc,SC,2003,1,5193,77629,46555,948,13998,8330,1185,20934,319,100,1521,313,7426,114082,55517
17539,South Carolina Electric&Gas Co,SC,2003,1,54612,693955,478552,33757,516242,78066,21312,518763,1038,2507,44909,3557,112188,1773869,561213
17543,South Carolina Pub Serv Auth,SC,2003,1,11227,165601,109406,7987,125891,24346,23902,685597,32,301,4870,810,43417,981959,134594
88888,Total EPM,SC,2003,1,209055,2746373,0,100354,1533018,0,96532,2504910,0,,,0,405940,6784301,0
0,State Level Adjustment,SD,2003,1,6935,107438,0,4504,98466,0,439,14211,0,,,0,11121,209237,0
2285,Brookings City of,SD,2003,1,391,7499,6966,187,3090,1027,354,7896,90,78,1450,160,1010,19935,8243
3236,"Central Electric Coop, Inc",SD,2003,1,711,9450,5277,70,986,448,140,2471,42,31,296,983,952,13203,6750
11475,City of Madison,SD,2003,1,178,3124,2780,63,1059,348,125,2871,55,28,994,36,394,8048,3219
12199,MDU Resources Group Inc,SD,2003,1,510,6058,6705,340,4509,1777,37,642,23,30,449,104,917,11658,8609
12341,MidAmerican Energy Co,SD,2003,1,187,2772,2898,143,2215,558,175,4310,12,44,390,98,549,9687,3566
13337,Nebraska Public Power District,SD,2003,1,84,1405,1003,45,1346,178,,,,2,12,5,131,2763,1186
