UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
88888,Total EPM,MI,2006,1,289512,3171257,0,255149,3135585,0,153294,2689915,0,,,0,697995,8997174,0
0,State Level Adjustment,MN,2006,1,54964,723704,0,21119,315991,0,19014,371389,0,,,0,95097,1411083,0
689,Anoka Electric Coop,MN,2006,1,8351,104075,109547,2978,48931,8945,487,10003,315,0,0,0,11816,163009,118807
5574,East Central Energy,MN,2006,1,4559,48363,46655,1485,20238,4365,452,9775,9,0,0,0,6496,78376,51029
9417,Interstate Power and Light Co,MN,2006,1,2754,31716,36352,1017,13577,6705,1755,26515,605,,,,5526,71808,43662
10596,City of Lake Crystal,MN,2006,1,63,678,1047,50,655,181,0,0,0,0,0,0,113,1333,1228
12647,"ALLETE, Inc.",MN,2006,1,7174,100904,117179,5763,92760,20340,24116,590903,457,0,0,0,37053,784567,137976
13781,Northern States Power Co,MN,2006,1,67096,767327,1049496,77396,1130297,125256,37238,715365,479,127,2058,1,181857,2615047,1175232
13815,Northwestern Wisconsin Elec Co,MN,2006,1,4,31,55,1,9,15,0,0,0,0,0,0,5,40,70
14232,Otter Tail Power Co,MN,2006,1,3833,54593,46195,5200,88573,11700,2169,49868,10,0,0,0,11202,193034,57905
16181,Rochester Public Utilities,MN,2006,1,2531,29042,41204,3617,49555,4419,1212,21387,2,,,,7360,99984,45625
17267,Sioux Valley Energy,MN,2006,1,411,6014,2686,18,240,72,119,2150,59,,,,548,8404,2817
20996,Wright-Hennepin Coop Elec Assn,MN,2006,1,3121,44365,38088,1270,20889,4376,289,5519,46,0,0,0,4680,70773,42510
25177,Dakota Electric Association,MN,2006,1,6662,77574,91014,387,4680,4179,3517,61733,2531,0,0,0,10566,143987,97724
88888,Total EPM,MN,2006,1,161523,1988386,0,120301,1786395,0,90368,1864607,0,,,0,372319,5641445,0
0,State Level Adjustment,MO,2006,1,72877,1000983,0,23786,361199,0,16172,340459,0,,,0,112835,1702641,0
3093,Carroll Electric Coop Corp,MO,2006,1,931,9465,9646,120,1324,749,0,0,0,0,0,0,1051,10789,10395
4675,Cuivre River Electric Coop Inc,MO,2006,1,5468,93449,50096,944,19474,3915,0,0,0,0,0,0,6412,112923,54011
5860,Empire District Electric Co,MO,2006,1,11425,151201,119903,7133,105398,22587,3572,71193,299,0,0,0,22130,327792,142789
9231,Independence City of,MO,2006,1,3394,38343,51276,2987,36265,5085,175,2778,12,,,,6556,77386,56373
10000,Kansas City Power & Light Co,MO,2006,1,12405,203463,236945,18298,341077,31247,5601,130908,1145,0,0,0,36304,675448,269337
12698,Aquila Inc,MO,2006,1,18183,301809,263330,11238,220812,38117,3462,89590,273,0,0,0,32883,612211,301720
17833,City Utilities of Springfield,MO,2006,1,5031,86169,89525,6498,121280,13411,1895,40683,267,,,,13424,248132,103203
19436,Union Electric Co,MO,2006,1,58943,1098189,1019150,49535,1074638,143162,26336,778429,6430,88,2087,1,134902,2953343,1168743
88888,Total EPM,MO,2006,1,188657,2983071,0,120539,2281467,0,57213,1454040,0,,,0,366497,6720665,0
0,State Level Adjustment,MS,2006,1,52350,617353,0,23827,267925,0,21130,333966,0,,,0,97307,1219246,0
3841,Coast Electric Power Assn,MS,2006,1,8277,83320,62009,2025,21973,5332,179,2362,9,0,0,0,10481,107655,67350
6641,4-County Electric Power Assn,MS,2006,1,4570,54920,34876,1596,15636,7555,1063,16907,19,,,,7229,87462,42450
12685,Entergy Mississippi Inc,MS,2006,1,53368,440591,357365,49154,393278,67295,22453,227291,3578,0,0,0,124975,1061160,428238
12686,Mississippi Power Co,MS,2006,1,13296,163492,143595,12845,177096,31180,13672,326234,503,0,0,0,39813,666822,175278
17252,Singing River Elec Pwr Assn,MS,2006,1,7293,84310,57360,2052,20474,6397,406,6707,11,0,0,0,9751,111491,63768
17647,Southern Pine Elec Power Assn,MS,2006,1,8089,83500,59572,2075,22152,4098,4240,55549,21,,,,14404,161201,63691
18642,Tennessee Valley Authority,MS,2006,1,,,,,,,9971,287559,7,,,,9971,287559,7
19273,Tupelo City of,MS,2006,1,940,13752,10776,1717,23834,4514,891,17380,14,,,,3548,54965,15304
88888,Total EPM,MS,2006,1,148183,1541238,0,95291,942368,0,74005,1273955,0,,,0,317479,3757561,0
0,State Level Adjustment,MT,2006,1,7726,117566,0,3326,68252,0,15823,277408,0,,,0,26876,463227,0
1738,Bonneville Power Admin,MT,2006,1,0,0,0,0,0,0,1600,48360,1,0,0,0,1600,48360,1
6395,Flathead Electric Coop Inc,MT,2006,1,5065,72911,49107,2842,41129,11320,1406,28973,77,0,0,0,9313,143013,60504
12087,McKenzie Electric Coop Inc,MT,2006,1,3,36,109,1,1,2,0,0,0,0,0,0,4,37,111
12199,MDU Resources Group Inc,MT,2006,1,967,13242,18537,907,16212,4981,1160,27241,135,0,0,0,3034,56695,23653
12825,NorthWestern Energy LLC,MT,2006,1,20346,230214,256967,20646,246610,59858,2473,40285,146,0,0,0,43465,517109,316971
19156,Powder River Energy Corporation,MT,2006,1,3,48,41,55,941,103,526,8351,55,,,,584,9340,199
19545,Black Hills Power Inc,MT,2006,1,1,8,13,2,19,21,81,1500,2,0,0,0,84,1527,36
19603,USBIA-Mission Valley Power,MT,2006,1,1353,26305,13770,659,11627,5925,75,1645,1,0,0,0,2087,39577,19696
20169,Avista Corp,MT,2006,1,1,19,11,1,21,8,,,,,,,2,40,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2006,1,1344,17991,13992,254,3350,1360,0,0,0,0,0,0,1598,21341,15352
88888,Total EPM,MT,2006,1,36809,478340,0,28693,388162,0,23144,433763,0,,,0,88647,1300266,0
0,State Level Adjustment,NC,2006,1,125971,1234100,0,53102,622524,0,15588,270236,0,,,0,194661,2126860,0
3046,Progress Energy Carolinas,NC,2006,1,119934,1424759,1024326,73066,1027990,184821,41643,732795,3549,0,0,0,234643,3185544,1212696
5416,Duke Power Co,NC,2006,1,148079,1966501,1494090,97831,1609501,249834,43437,976162,5627,1,3,1,289348,4552167,1749552
6235,Fayetteville Public Works Comm,NC,2006,1,7650,93228,65855,4595,66872,15245,1279,27902,21,0,0,0,13524,188002,81121
9837,Jones-Onslow Elec Member Corp,NC,2006,1,6392,71919,51542,1365,16179,4324,,,,,,,7757,88098,55866
16496,Rutherford Elec Member Corp,NC,2006,1,8744,92579,60077,977,10236,3948,718,11311,27,0,0,0,10439,114126,64052
18642,Tennessee Valley Authority,NC,2006,1,,,,,,,24,420,5,,,,24,420,5
19876,Virginia Electric & Power Co,NC,2006,1,11384,137645,99044,4908,68567,17664,7039,173095,69,,,,23331,379307,116777
24889,Brunswick Electric Member Corp,NC,2006,1,8591,74502,71421,1322,14220,1741,,,,,,,9913,88722,73162
88888,Total EPM,NC,2006,1,436745,5095233,0,237166,3436089,0,109728,2191921,0,,,0,783640,10723246,0
0,State Level Adjustment,ND,2006,1,3078,52621,0,2527,53262,0,5377,132209,0,,,0,10982,238092,0
4717,Dakota Valley Elec Coop Inc,ND,2006,1,694,10040,5041,294,4338,525,892,24428,290,0,0,0,1880,38806,5856
12087,McKenzie Electric Coop Inc,ND,2006,1,270,4672,4070,696,9531,1042,505,11199,10,0,0,0,1471,25402,5122
12090,"McLean Electric Coop, Inc",ND,2006,1,245,3364,2744,75,1058,282,24,696,34,0,0,0,344,5118,3060
12199,MDU Resources Group Inc,ND,2006,1,3051,46501,60844,3529,54304,11211,522,10070,158,0,0,0,7102,110875,72213
12301,Nodak Electric Coop Inc,ND,2006,1,2217,37350,16069,1,38,1,1472,32643,477,0,0,0,3690,70031,16547
13196,Northern Plains Electric Coop,ND,2006,1,1276,21566,9526,301,4772,1297,269,5328,12,,,,1846,31666,10835
13694,"North Central Elec Coop, Inc",ND,2006,1,629,11687,5699,516,7252,1527,34,782,4,0,0,0,1179,19721,7230
13781,Northern States Power Co,ND,2006,1,4801,72995,71889,6389,96569,11784,1288,25100,22,0,0,0,12478,194664,83695
14088,Oliver-Mercer Elec Coop Inc,ND,2006,1,284,4705,3389,103,1560,564,474,10180,4,,,,861,16445,3957
14232,Otter Tail Power Co,ND,2006,1,4161,57540,44245,5718,87598,12511,257,4581,2,0,0,0,10136,149719,56758
19790,Verendrye Electric Coop Inc,ND,2006,1,869,13187,9264,440,7226,1225,500,13468,59,,,,1809,33881,10548
20395,West Plains Electric Coop Inc,ND,2006,1,443,8464,4458,98,1627,926,741,11344,741,0,0,0,1282,21435,6125
20413,Mountrail-Williams Elec Coop,ND,2006,1,511,8306,5817,302,3976,1231,492,9244,202,,,,1305,21526,7250
24949,Cass County Elec Coop Inc,ND,2006,1,3162,50230,26249,1379,26485,3222,218,5434,18,,,,4759,82149,29489
88888,Total EPM,ND,2006,1,25691,403228,0,22368,359596,0,13065,296706,0,,,0,61124,1059530,0
0,State Level Adjustment,NE,2006,1,17020,283687,0,12579,197733,0,9293,209575,0,,,0,38892,690995,0
4373,Cornhusker Public Power Dist,NE,2006,1,753,11534,6660,257,5399,351,152,3924,1864,0,0,0,1162,20857,8875
4911,Dawson Power District,NE,2006,1,1191,21248,15106,285,5530,1399,53,839,5150,0,0,0,1529,27617,21655
6779,Fremont City of,NE,2006,1,642,13039,12001,198,3523,1937,763,18014,477,,,,1603,34576,14415
8245,Hastings City of,NE,2006,1,549,8700,10478,525,9063,2204,820,22397,44,,,,1894,40160,12726
11018,Lincoln Electric System,NE,2006,1,5187,95998,107391,5313,108309,16092,1709,38182,167,0,0,0,12209,242489,123650
11251,Loup River Public Power Dist,NE,2006,1,1136,25204,14106,809,16855,3658,1574,52238,40,0,0,0,3519,94297,17804
13337,Nebraska Public Power District,NE,2006,1,5796,76591,68668,4806,83027,17388,3384,100379,744,0,0,0,13986,259997,86800
13664,Norris Public Power District,NE,2006,1,1366,23071,13228,363,5033,3323,868,21843,1218,0,0,0,2597,49947,17769
14127,Omaha Public Power District,NE,2006,1,17564,297409,287207,14827,278709,41146,5563,170983,130,0,0,0,37954,747101,328483
17642,Southern Public Power District,NE,2006,1,1175,22051,14937,189,2567,2171,1264,34377,264,0,0,0,2628,58995,17372
40606,Grand Island City of,NE,2006,1,1083,16767,19446,873,13195,4061,1077,21607,78,0,0,0,3033,51569,23585
88888,Total EPM,NE,2006,1,53462,895299,0,41024,728943,0,26520,694358,0,,,0,121006,2318600,0
0,State Level Adjustment,NH,2006,1,597,6389,0,8848,38153,0,-53,15784,0,,,0,9391,60326,0
13441,New Hampshire Elec Coop Inc,NH,2006,1,7232,48958,66693,2830,20564,9939,1889,13468,11,0,0,0,11951,82990,76643
15472,Public Service Co of NH,NH,2006,1,44996,294777,409447,39596,283242,69421,15571,116935,2751,,,,100163,694954,481619
24590,Unitil Energy Systems,NH,2006,1,5162,49867,62167,4192,38301,12106,3215,18725,103,0,0,0,12569,106893,74376
26510,Granite State Electric Co,NH,2006,1,3223,31139,34345,3604,38370,6088,695,7326,224,0,0,0,7522,76835,40657
88888,Total EPM,NH,2006,1,61210,431130,0,59070,418630,0,21317,172238,0,,,0,141596,1021998,0
0,State Level Adjustment,NJ,2006,1,6353,56361,0,75034,654912,0,75270,723620,0,,,0,158907,1461601,0
963,Atlantic City Electric Co,NJ,2006,1,45807,388002,468964,29068,259316,62845,2308,25317,964,0,0,0,77183,672635,532773
9726,Jersey Central Power & Lt Co,NJ,2006,1,88123,795290,951560,69708,624715,118920,7164,63058,2472,,,,164995,1483063,1072952
15477,Public Service Elec & Gas Co,NJ,2006,1,121576,1095166,1800741,131082,1554684,257508,9495,175240,9886,184,1703,1,262337,2826793,2068136
16213,Rockland Electric Co,NJ,2006,1,6768,60486,62509,6252,56601,8815,305,2805,241,,,,13325,119892,71565
88888,Total EPM,NJ,2006,1,268627,2395305,0,311144,3150228,0,94542,990040,0,,,0,676747,6563984,0
0,State Level Adjustment,NM,2006,1,9080,94347,0,10916,148725,0,10197,190777,0,,,0,30193,433849,0
3287,"Central Valley Elec Coop, Inc",NM,2006,1,454,4781,4815,801,7147,5356,3259,42492,1557,0,0,0,4514,54420,11728
5701,El Paso Electric Co,NM,2006,1,6117,48221,72180,5772,63584,9897,389,7954,8,0,0,0,12278,119759,82085
9699,"Jemez Mountains Elec Coop, Inc",NM,2006,1,1662,17543,27046,942,10433,3373,25,303,16,,,,2629,28279,30435
13314,Navajo Tribal Utility Authority,NM,2006,1,353,4764,7451,368,4491,732,182,3797,85,0,0,0,903,13052,8268
15473,Public Service Co of NM,NM,2006,1,20695,258892,379001,20633,292835,45764,4892,105110,281,0,0,0,46220,656837,425046
17718,Southwestern Public Service Co,NM,2006,1,7951,79133,86194,9728,100829,21261,10420,126810,55,,,,28099,306772,107510
22690,Roosevelt County Elec Coop Inc,NM,2006,1,370,4253,3594,110,1004,852,645,7496,1518,,,,1125,12753,5964
40051,Texas-New Mexico Power Co,NM,2006,1,2816,23311,42758,2513,20129,6594,4444,59388,2,,,,9773,102828,49354
88888,Total EPM,NM,2006,1,49498,535245,0,51783,649177,0,34453,544127,0,,,0,135734,1728549,0
0,State Level Adjustment,NV,2006,1,1416,17418,0,1887,22945,0,7512,105271,0,,,0,10815,145634,0
2008,City of Boulder,NV,2006,1,273,6613,6705,175,3171,890,0,0,0,0,0,0,448,9784,7595
4356,Colorado River Comm of Nevada,NV,2006,1,0,0,0,4375,44642,2,5176,73394,5,0,0,0,9551,118036,7
13073,"Mt Wheeler Power, Inc",NV,2006,1,446,6730,4739,206,2691,1444,1279,26577,163,0,0,0,1931,35998,6346
13407,Nevada Power Co,NV,2006,1,59991,579077,687655,30150,315954,90207,38310,531184,1494,54,608,17,128505,1426823,779373
17166,Sierra Pacific Power Co,NV,2006,1,26654,210156,267084,25531,211778,41848,19700,214967,98,,,,71885,636901,309030
18260,Surprise Valley Electrification Corp.,NV,2006,1,0,0,0,1,5,5,0,0,0,0,0,0,1,5,5
19840,"Valley Electric Assn, Inc",NV,2006,1,2765,28036,16713,1045,10722,2164,14,179,181,,,,3824,38937,19058
20332,Wells Rural Electric Co,NV,2006,1,440,5634,4061,273,4245,778,1973,51842,111,0,0,0,2686,61721,4950
22814,Raft Rural Elec Coop Inc,NV,2006,1,117,1856,1532,146,3451,249,1,1,21,0,0,0,264,5308,1802
88888,Total EPM,NV,2006,1,92102,855520,0,63789,619604,0,73965,1003415,0,,,0,229910,2479147,0
0,State Level Adjustment,NY,2006,1,56119,518840,0,435041,3450274,0,57590,751046,0,,,0,572211,4930418,0
3249,Central Hudson Gas & Elec Corp,NY,2006,1,22743,197917,251370,14159,145595,42506,5646,81537,959,0,0,0,42548,425049,294835
4226,Consolidated Edison Co-NY Inc.,NY,2006,1,251994,1065606,2584983,235607,1167045,402854,4868,27319,303,393,1595,15,492862,2261565,2988155
6369,Fishers Island Utility Co Inc,NY,2006,1,115,434,652,17,56,115,0,0,0,0,0,0,132,490,767
11171,Long Island Power Authority,NY,2006,1,149094,756826,984282,118411,695600,112140,0,0,0,3657,22339,127,271162,1474765,1096549
13511,New York State Elec & Gas Corp,NY,2006,1,69204,513119,691266,24432,195745,87481,10380,125987,1905,225,2575,4,104241,837426,780656
13573,Niagara Mohawk Power Corp.,NY,2006,1,142814,1036897,1352639,72421,497565,122239,29790,118687,896,24,152,2,245049,1653301,1475776
14154,Orange & Rockland Utils Inc,NY,2006,1,13563,87659,131290,11791,92786,19993,3101,30955,77,,,,28455,211400,151360
14711,Pennsylvania Electric Co,NY,2006,1,277,3075,3325,124,1480,462,71,971,11,0,0,0,472,5526,3798
16183,Rochester Gas & Electric Corp,NY,2006,1,17997,177089,257545,7587,82839,23807,5296,59755,521,,,,30880,319683,281873
88888,Total EPM,NY,2006,1,723920,4357462,0,919590,6328985,0,116742,1196257,0,,,0,1788012,12119623,0
0,State Level Adjustment,OH,2006,1,85059,1035534,0,65968,812476,0,53253,918076,0,,,0,204281,2766087,0
3542,Cincinnati Gas & Electric Co,OH,2006,1,51303,638226,595408,48968,558559,71191,33621,479394,2399,0,0,0,133892,1676179,668998
3755,Cleveland Electric Illum Co,OH,2006,1,43501,469620,620081,34473,339129,76733,38868,601843,1896,433,4728,1,117275,1415320,698711
4062,Columbus Southern Power Co,OH,2006,1,54256,729252,651266,42122,637375,73983,14450,292912,3027,0,0,0,110828,1659539,728276
4922,Dayton Power & Light Co,OH,2006,1,45784,537579,456749,26395,357212,54527,8017,121875,1625,43,503,1,80239,1017169,512902
12796,Monongahela Power Co,OH,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13998,Ohio Edison Co,OH,2006,1,65394,696997,736725,40807,430207,85365,31312,543665,735,,,,137513,1670869,822825
14006,Ohio Power Co,OH,2006,1,58935,803203,610424,28308,457875,92886,41451,1007465,7448,,,,128694,2268543,710758
14015,Ohio Valley Electric Corp,OH,2006,1,,,,,,,2809,24000,1,,,,2809,24000,1
18997,The Toledo Edison Co,OH,2006,1,16791,172264,243541,12718,127740,17909,17583,407492,178,,,,47092,707496,261628
88888,Total EPM,OH,2006,1,421023,5082675,0,299759,3720573,0,241364,4396722,0,,,0,962623,13205202,0
0,State Level Adjustment,OK,2006,1,45181,511399,0,20154,240054,0,11361,203517,0,,,0,76696,954970,0
817,Arkansas Valley Elec Coop Corp,OK,2006,1,374,4181,3479,84,1559,441,0,0,0,0,0,0,458,5740,3920
5860,Empire District Electric Co,OK,2006,1,356,5096,4417,160,2363,974,207,3406,17,0,0,0,723,10865,5408
7490,Grand River Dam Authority,OK,2006,1,,,,28,304,50,2049,52877,29,,,,2077,53181,79
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2006,1,3557,45572,33649,750,9576,3987,32,493,8,,,,4339,55641,37644
14062,Oklahoma Electric Coop Inc,OK,2006,1,5494,54522,40437,987,10731,3504,352,5022,15,,,,6833,70275,43956
14063,Oklahoma Gas & Electric Co,OK,2006,1,50952,606616,587568,42405,599067,86789,25693,425015,9024,0,0,0,119050,1630698,683381
15474,Public Service Co of Oklahoma,OK,2006,1,42157,450202,443033,37336,421279,65002,30814,420660,6851,0,0,0,110307,1292141,514886
17718,Southwestern Public Service Co,OK,2006,1,596,6758,7112,757,9065,2375,540,8745,3,,,,1893,24568,9490
19785,Verdigris Valley Elec Coop Inc,OK,2006,1,1960,35116,27622,303,4015,3813,292,4471,496,,,,2555,43602,31931
88888,Total EPM,OK,2006,1,150627,1719462,0,102964,1298013,0,71340,1124206,0,,,0,324931,4141681,0
0,State Level Adjustment,OR,2006,1,28260,506142,0,18237,288171,0,16583,482409,0,,,0,63080,1276721,0
1738,Bonneville Power Admin,OR,2006,1,0,0,0,15,456,1,0,0,0,0,0,0,15,456,1
6022,Eugene City of,OR,2006,1,9513,123497,75446,5682,88068,8767,3198,64828,4,0,0,0,18393,276393,84217
9191,Idaho Power Co,OR,2006,1,1199,23078,13143,692,14580,3333,754,24461,1538,,,,2645,62119,18014
14354,PacifiCorp,OR,2006,1,39088,583241,452896,26113,455314,73390,11725,270015,9870,66,1128,21,76992,1309698,536177
15248,Portland General Electric Co,OR,2006,1,68170,845420,687400,45185,621488,93334,15003,264985,1022,40,561,22,128398,1732454,781778
18260,Surprise Valley Electrification Corp.,OR,2006,1,121,1844,1085,24,352,316,14,235,230,0,0,0,159,2431,1631
88888,Total EPM,OR,2006,1,146351,2083222,0,95948,1468429,0,47277,1106933,0,,,0,289682,4660272,0
0,State Level Adjustment,PA,2006,1,33078,309362,0,40355,453952,0,21201,322781,0,,,0,94733,1088436,0
3597,Citizens Electric Co,PA,2006,1,680,9688,5534,256,2911,1091,279,4036,38,0,0,0,1215,16635,6663
5487,Dusquene Light Co,PA,2006,1,29617,300021,421986,17359,212640,47718,2138,33473,853,4,36,1,49118,546170,470558
12390,Metropolitan Edison Co,PA,2006,1,48192,517104,472101,29865,366769,61254,19828,302021,1850,0,0,0,97885,1185894,535205
14711,Pennsylvania Electric Co,PA,2006,1,37919,425452,503077,32134,414517,79479,20850,353422,2434,0,0,0,90903,1193391,584990
14715,PPL Electric Utilities Corporation,PA,2006,1,137787,1555867,1191834,95645,1132830,167433,49897,839458,4845,208,1482,1,283537,3529637,1364113
14716,Pennsylvania Power Co,PA,2006,1,11704,155075,138977,7675,111621,18987,7105,129712,208,,,,26484,396408,158172
14940,PECO Energy Co,PA,2006,1,135790,1128291,1381426,72418,669316,118666,96503,1268899,3087,4670,74534,3,309381,3141040,1503182
15045,Pike County Light & Power Co,PA,2006,1,417,2818,3576,494,3318,979,,,,,,,911,6136,4555
19390,"UGI Utilities, Inc",PA,2006,1,4782,53890,54464,2637,29895,7391,714,9764,161,0,0,0,8133,93549,62016
20334,Wellsborough Electric Co,PA,2006,1,378,4398,4833,275,3007,1057,223,3097,14,0,0,0,876,10502,5904
20387,West Penn Power Company,PA,2006,1,50823,705177,612268,26014,419314,80482,30735,624649,13307,66,1168,3,107638,1750308,706060
88888,Total EPM,PA,2006,1,491167,5167143,0,325127,3820090,0,249473,3891312,0,,,0,1070814,12958106,0
0,State Level Adjustment,RI,2006,1,341,2739,0,5669,50201,0,1665,14385,0,,,0,7674,67326,0
1857,Block Island Power Co,RI,2006,1,90,298,1300,89,289,391,23,88,36,0,0,0,202,675,1727
13214,The Narragansett Electric Co,RI,2006,1,39496,264136,422749,33062,247396,50941,9908,79044,2149,0,0,0,82466,590576,475839
88888,Total EPM,RI,2006,1,39927,267173,0,38820,297886,0,11596,93517,0,,,0,90342,658577,0
0,State Level Adjustment,SC,2006,1,71930,781841,0,20756,241292,0,13820,278900,0,,,0,106505,1302033,0
1613,Berkeley Electric Coop Inc,SC,2006,1,10195,111658,65126,1495,16206,7324,906,13060,239,0,0,0,12596,140924,72689
3046,Progress Energy Carolinas,SC,2006,1,18546,219505,137628,11628,147618,32118,13179,241043,766,0,0,0,43353,608166,170512
5416,Duke Power Co,SC,2006,1,41476,572174,428327,25549,412474,83982,27417,735969,1814,0,0,0,94442,1720617,514123
11118,Lockhart Power Co,SC,2006,1,589,7259,5120,149,1626,1189,473,10010,10,0,0,0,1211,18895,6319
14398,Palmetto Electric Coop Inc,SC,2006,1,6645,81554,52610,1769,20008,8849,1505,20916,363,0,0,0,9919,122478,61822
17539,South Carolina Electric&Gas Co,SC,2006,1,56019,617580,519124,41192,563085,88590,23352,512346,502,,,,120563,1693011,608216
17543,South Carolina Pub Serv Auth,SC,2006,1,13224,161880,121751,10456,142406,27724,28479,686014,32,,,,52159,990300,149507
88888,Total EPM,SC,2006,1,218624,2553451,0,112994,1544715,0,109131,2498258,0,,,0,440748,6596424,0
0,State Level Adjustment,SD,2006,1,7738,125333,0,4804,100784,0,396,13081,0,,,0,12938,239198,0
2285,Brookings City of,SD,2006,1,454,8324,7509,210,3415,1237,489,10591,119,0,0,0,1153,22330,8865
3236,"Central Electric Coop, Inc",SD,2006,1,774,10230,6340,92,1220,569,142,2422,151,0,0,0,1008,13872,7060
11475,City of Madison,SD,2006,1,203,3122,2793,103,2072,414,153,3211,54,0,0,0,459,8405,3261
12199,MDU Resources Group Inc,SD,2006,1,483,5479,6606,380,4865,1899,38,610,23,0,0,0,901,10954,8528
12341,MidAmerican Energy Co,SD,2006,1,202,3475,3091,176,3307,696,321,9905,15,0,0,0,699,16687,3802
13337,Nebraska Public Power District,SD,2006,1,78,1246,988,57,1335,209,0,0,0,0,0,0,135,2581,1197
13750,"Northern Electric Coop, Inc",SD,2006,1,613,10814,4985,224,4012,602,306,6827,163,0,0,0,1143,21653,5750
13781,Northern States Power Co,SD,2006,1,4179,52459,65578,4823,78151,9822,1232,25702,19,0,0,0,10234,156312,75419
13809,NorthWestern Energy,SD,2006,1,3486,44453,47229,3682,49786,11314,859,16279,60,,,,8027,110518,58603
14232,Otter Tail Power Co,SD,2006,1,915,11721,8662,1484,23219,2729,0,0,0,0,0,0,2399,34940,11391
15040,Pierre City of,SD,2006,1,388,6356,5884,155,2328,965,297,6471,158,,,,840,15155,7007
16286,Rosebud Electric Coop Inc,SD,2006,1,376,6131,4580,105,1855,681,1,12,2,0,0,0,482,7998,5263
17267,Sioux Valley Energy,SD,2006,1,1738,23179,15429,238,2853,1339,792,16319,158,,,,2768,42351,16926
19293,Southeastern Electric Coop Inc,SD,2006,1,1208,17911,11960,375,6395,1250,202,4716,181,,,,1785,29022,13391
19545,Black Hills Power Inc,SD,2006,1,3749,48319,49854,4039,54970,11188,1121,23934,35,0,0,0,8909,127223,61077
20187,Watertown Municipal Utilities,SD,2006,1,583,11618,11066,267,3060,1806,593,17145,380,,,,1443,31823,13252
20401,West River Electric Assn Inc,SD,2006,1,989,12958,11153,369,4935,2614,36,626,3,,,,1394,18519,13770
88888,Total EPM,SD,2006,1,28156,403128,0,21583,348562,0,6978,157851,0,,,0,56717,909541,0
0,State Level Adjustment,TN,2006,1,83409,1157813,0,56012,724324,0,36950,769737,0,,,0,176373,2651877,0
727,Appalachian Electric Coop,TN,2006,1,4950,69452,37150,1419,17151,5936,242,3591,8,0,0,0,6611,90194,43094
814,Entergy Arkansas Inc,TN,2006,1,1,7,12,1,8,5,1,1,3,0,0,0,3,16,20
2247,Bristol City of,TN,2006,1,2942,45425,27866,1409,20286,4258,1134,14737,15,0,0,0,5485,80448,32139
3408,Chattanooga City of,TN,2006,1,14646,207150,131967,10253,141214,23698,8084,135403,112,0,0,0,32983,483767,155777
3704,Clarksville City of,TN,2006,1,4711,66896,44762,2252,30235,6634,850,14034,19,0,0,0,7813,111165,51415
3758,Cleveland City of,TN,2006,1,2887,41616,24197,2028,27933,4103,1468,26315,33,0,0,0,6383,95864,28333
