UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
20169,Avista Corp,ID,2004,12,7225,113765,95990,5021,77494,15454,4402,107202,506,,,,16648,298461,111950
22814,Raft Rural Elec Coop Inc,ID,2004,12,208,2324,1431,67,1490,240,4,72,28,,,,279,3886,1699
88888,Total EPM,ID,2004,12,48923,834983,0,26755,517897,0,19953,584486,0,,,0,95631,1937365,0
0,State Level Adjustment,IL,2004,12,39342,441552,0,54850,661657,0,93039,1974456,0,,,0,187081,3074487,0
970,Ameren Energy Marketing,IL,2004,12,,,,4199,45797,297,1979,39742,15,,,,6178,85539,312
3252,Central Illinois Light Co,IL,2004,12,13349,218984,179530,10646,185996,22820,7936,152853,685,,,,31931,557833,203035
3253,Central Illinois Pub Serv Co,IL,2004,12,12446,197454,277145,12634,204929,45555,3718,89860,419,,,,28798,492243,323119
4110,Commonwealth Edison Co,IL,2004,12,200793,2585087,3330778,151999,2216632,336497,57879,1188238,1088,1769,35272,2,412440,6025229,3668365
9208,Illinois Power Co,IL,2004,12,32757,469641,536846,29096,425771,71523,15505,341558,273,1,5,4,77359,1236975,608646
9417,Interstate Power and Light Co,IL,2004,12,660,8270,10769,327,3996,1937,934,18915,111,,,,1921,31181,12817
12341,MidAmerican Energy Co,IL,2004,12,3559,49793,75031,2587,45037,9054,1869,46629,94,,,,8015,141459,84179
13032,Mt Carmel Public Utility Co,IL,2004,12,351,3876,4614,115,1201,860,352,6415,105,,,,818,11492,5579
17535,South Beloit Wtr Gas & Elec,IL,2004,12,505,7331,8111,260,4169,942,301,6711,44,,,,1066,18211,9097
19436,Union Electric Co,IL,2004,12,2732,61788,53706,2451,66561,7370,4636,172413,339,16,908,1,9835,301670,61416
88888,Total EPM,IL,2004,12,306494,4043776,0,269164,3861746,0,188148,4037790,0,,,0,765442,11976319,0
0,State Level Adjustment,IN,2004,12,54348,730994,0,17906,281435,0,23372,547535,0,,,0,95626,1559964,0
261,AGC Division of APG Inc,IN,2004,12,,,,,,,7590,389003,1,,,,7590,389003,1
9273,Indianapolis Power & Light Co,IN,2004,12,30298,521952,410998,12142,179008,45262,30330,631440,5011,,,,72770,1332400,461271
9324,Indiana Michigan Power Co,IN,2004,12,28621,438072,399297,19446,349859,50413,22766,560775,4205,,,,70833,1348706,453915
13756,Northern Indiana Pub Serv Co,IN,2004,12,25189,268016,392342,26194,331599,51123,37700,789752,2528,142,1680,1,89225,1391047,445994
15470,PSI Energy Inc,IN,2004,12,58981,881069,659047,35423,645580,96021,37587,959139,2931,,,,131991,2485788,757999
17633,Southern Indiana Gas & Elec Co,IN,2004,12,9196,108764,118998,7274,108665,17113,9217,205317,152,,,,25687,422746,136263
88888,Total EPM,IN,2004,12,206633,2948867,0,118385,1896146,0,168562,4082961,0,,,0,493722,8929654,0
0,State Level Adjustment,KS,2004,12,16698,188660,0,12889,160934,0,10632,218698,0,,,0,40220,568292,0
5860,Empire District Electric Co,KS,2004,12,734,11025,8844,278,4811,1444,311,6114,47,,,,1323,21950,10335
9996,Kansas City City of,KS,2004,12,2975,41685,61287,4833,65824,7986,3386,90506,387,0,0,0,11194,198015,69660
10000,Kansas City Power & Light Co,KS,2004,12,14243,231373,201006,12949,238087,25139,1664,34596,1073,,,,28856,504056,227218
10005,Kansas Gas & Electric Co,KS,2004,12,17682,246912,270026,12629,208513,31603,12117,288229,3472,,,,42428,743654,305101
12524,Midwest Energy Inc,KS,2004,12,1696,20459,28735,2289,28033,13995,2406,38688,2865,,,,6391,87180,45595
12698,Aquila Inc,KS,2004,12,3163,40331,52362,3792,52672,16346,3020,59696,73,,,,9975,152699,68781
17718,Southwestern Public Service Co,KS,2004,12,56,874,1038,72,1180,419,,,,,,,128,2054,1457
22500,Westar Energy Inc,KS,2004,12,17835,280519,307182,16979,339270,45706,6787,159061,1188,,,,41601,778850,354076
88888,Total EPM,KS,2004,12,75082,1061838,0,66710,1099324,0,40323,895588,0,,,0,182116,3056750,0
0,State Level Adjustment,KY,2004,12,50702,747215,0,20757,317598,0,20395,512699,0,,,0,91855,1577512,0
1594,Berea College,KY,2004,12,225,3851,4052,116,1815,679,221,4203,54,,,,562,9869,4785
5748,Electric Energy Inc,KY,2004,12,,,,,,,362,0,1,,,,362,0,1
9964,Kenergy Corp,KY,2004,12,4222,68810,45855,1907,31429,7055,18691,704238,30,,,,24820,804477,52940
10171,Kentucky Utilities Co,KY,2004,12,32555,627988,402137,24179,487165,85281,19749,535409,1932,,,,76483,1650562,489350
11249,Louisville Gas and Electric Company,KY,2004,12,21792,333099,343025,20973,378391,46205,9638,243057,387,0,0,0,52403,954547,389617
14724,Pennyrile Rural Electric Coop,KY,2004,12,3286,43830,35512,1600,19163,9464,2027,25841,34,,,,6913,88834,45010
17564,South Kentucky Rural  Electric Coop,KY,2004,12,4538,67495,55689,415,5728,4239,1350,23220,399,,,,6303,96443,60327
18642,Tennessee Valley Authority,KY,2004,12,,,,,,,33853,1446558,22,,,,33853,1446558,22
19446,"Union Light, Heat & Power Co",KY,2004,12,8922,142913,116524,7883,139651,14136,3167,65056,398,,,,19972,347620,131058
20130,Warren Rural Elec Coop Corp,KY,2004,12,4164,57138,46475,1943,23492,8982,2232,40719,42,,,,8339,121349,55499
22053,Kentucky Power Co,KY,2004,12,16756,294645,144623,7553,126380,28933,10990,282382,1456,,,,35299,703407,175012
88888,Total EPM,KY,2004,12,147162,2386984,0,87326,1530812,0,122675,3883382,0,,,0,357164,7801178,0
0,State Level Adjustment,LA,2004,12,34977,549945,0,17177,262364,0,4785,88418,0,,,0,56939,900730,0
3265,Cleco Power LLC,LA,2004,12,22120,248442,223838,16501,187211,38819,15621,244561,696,,,,54242,680214,263353
7806,Entergy Gulf States Inc,LA,2004,12,28746,298444,301014,32388,368321,46435,54949,846758,3957,,,,116083,1513523,351406
11241,Entergy Louisiana Inc,LA,2004,12,48215,565425,575701,40701,464784,78896,63151,1095044,7858,,,,152067,2125253,662455
13478,Entergy New Orleans Inc,LA,2004,12,11107,123132,169498,19954,255649,18153,3203,50377,1309,99,1253,21,34363,430411,188981
17698,Southwestern Electric Power Co,LA,2004,12,9476,153464,149894,8871,163247,18190,2939,64825,1918,,,,21286,381536,170002
88888,Total EPM,LA,2004,12,154641,1938852,0,135592,1701576,0,144648,2389983,0,,,0,434980,6031667,0
0,State Level Adjustment,MA,2004,12,26089,250267,0,86706,807517,0,37727,472859,0,,,0,151798,1563086,0
1998,Boston Edison Co,MA,2004,12,51020,394105,603277,57643,559810,100915,5904,58250,1398,,,,114567,1012165,705590
2886,Cambridge Electric Light Co,MA,2004,12,2182,18968,39796,8299,92482,7394,115,1073,19,,,,10596,112523,47209
4089,Commonwealth Electric Co,MA,2004,12,22674,177409,249838,12058,106331,37526,1414,12360,218,,,,36146,296100,287582
6374,Fitchburg Gas & Elec Light Co,MA,2004,12,2496,14957,23876,1520,9323,3929,429,3263,17,,,,4445,27543,27822
8774,Holyoke City of,MA,2004,12,991,9302,14485,1726,16193,2638,458,5997,86,0,0,0,3175,31492,17209
11804,Massachusetts Electric Co,MA,2004,12,107675,865485,1068767,66085,564584,132885,16940,155316,4330,,,,190700,1585385,1205982
13206,Nantucket Electric Co,MA,2004,12,1013,8118,10337,439,3327,1287,,,,,,,1452,11445,11624
15748,Reading Town of,MA,2004,12,1831,19035,24349,236,2514,539,2506,31572,2643,,,,4573,53121,27531
20455,Western Massachusetts Elec Co,MA,2004,12,16644,155139,185210,10039,102088,18538,4314,45365,815,,,,30997,302592,204563
49848,Massachusetts Bay Trans Auth,MA,2004,12,,,,33,322,62,,,,413,5385,3,446,5707,65
88888,Total EPM,MA,2004,12,232615,1912785,0,244784,2264491,0,69807,786055,0,,,0,548895,5001159,0
0,State Level Adjustment,MD,2004,12,22701,313110,0,38702,547830,0,52323,821408,0,,,0,116260,1725006,0
1167,Baltimore Gas & Electric Co,MD,2004,12,86499,1223472,1072036,26501,297124,107816,32290,433782,7602,,,,145290,1954378,1187454
5027,Conectiv,MD,2004,12,15215,177483,167283,6262,82207,23077,445,5974,211,,,,21922,265664,190571
15263,The Potomac Edison Co,MD,2004,12,23796,350872,206335,10947,171088,25885,14647,406432,2760,,,,49390,928392,234980
15270,Potomac Electric Power Co,MD,2004,12,41807,510558,418044,24982,311026,37090,,,,,,,66789,821584,455134
88888,Total EPM,MD,2004,12,190018,2575495,0,107394,1409275,0,99705,1667596,0,,,0,399651,5695024,0
0,State Level Adjustment,ME,2004,12,51292,427789,0,42439,363421,0,21281,301791,0,,,0,115012,1093000,0
3266,Central Maine Power Co,ME,2004,12,1,8,27,2,16,6,,,,,,,3,24,33
5609,Eastern Maine Electric Coop,ME,2004,12,,,,,,,141,1350,1,,,,141,1350,1
11477,Town of Madison (ME),ME,2004,12,139,1481,2164,35,367,301,52,643,18,,,,226,2491,2483
88888,Total EPM,ME,2004,12,51432,429278,0,42476,363804,0,21474,303784,0,,,0,115382,1096865,0
0,State Level Adjustment,MI,2004,12,21459,294482,0,55547,849753,0,30346,523729,0,,,0,107343,1667870,0
392,Alpena Power Co,MI,2004,12,734,8551,13606,735,10092,3854,486,11917,5,,,,1955,30560,17465
4254,Consumers Energy Co,MI,2004,12,94522,1196913,1550298,73002,931165,212594,43507,743963,8411,,,,211031,2872041,1771303
5107,City of Detroit,MI,2004,12,2,17,74,4248,46531,122,,,,29,325,1,4279,46873,197
5109,Detroit Edison Co,MI,2004,12,117773,1308167,1976050,100703,1182959,178370,51081,1006484,739,,,,269557,3497610,2155159
5659,Edison Sault Electric Co,MI,2004,12,954,15897,19072,1257,19377,3621,604,15990,4,,,,2815,51264,22697
9324,Indiana Michigan Power Co,MI,2004,12,6574,116650,107544,4107,66308,16527,3775,85295,1092,,,,14456,268253,125163
10704,Lansing City of,MI,2004,12,3440,49349,84897,5907,95099,14494,1967,41940,335,0,0,0,11314,186388,99726
13780,Northern States Power Co,MI,2004,12,425,5660,7761,218,3131,1285,223,4237,34,,,,866,13028,9080
19578,Upper Peninsula Power Co,MI,2004,12,3383,27411,45954,2378,22746,5938,1178,16577,13,,,,6939,66734,51905
20847,Wisconsin Electric Power Co,MI,2004,12,1676,18510,24120,1046,13860,2915,8693,238328,83,0,0,0,11415,270698,27118
20860,Wisconsin Public Service Corp,MI,2004,12,500,6906,8020,185,2381,927,727,17772,37,0,0,0,1412,27059,8984
88888,Total EPM,MI,2004,12,251442,3048513,0,249333,3243402,0,142587,2706232,0,,,0,643382,8998378,0
0,State Level Adjustment,MN,2004,12,51145,690029,0,19405,299582,0,15663,320079,0,,,0,86212,1309690,0
689,Anoka Electric Coop,MN,2004,12,8400,101058,105619,3550,57636,8430,479,9812,313,0,0,0,12429,168506,114362
5574,East Central Energy,MN,2004,12,4477,44705,46227,1145,13735,3500,470,8820,16,,,,6092,67260,49743
9417,Interstate Power and Light Co,MN,2004,12,2324,28228,36166,1013,15134,6597,1605,29701,598,,,,4942,73063,43361
10596,City of Lake Crystal,MN,2004,12,59,669,1044,38,531,179,,,,,,,97,1200,1223
12647,"ALLETE, Inc.",MN,2004,12,7758,107434,115675,6859,109412,19905,23507,565419,464,,,,38124,782265,136044
13781,Northern States Power Co,MN,2004,12,62875,787732,1062137,61290,1089419,128229,42735,810075,586,116,1725,1,167016,2688951,1190953
13815,Northwestern Wisconsin Elec Co,MN,2004,12,3,28,55,1,7,15,,,,,,,4,35,70
14232,Otter Tail Power Co,MN,2004,12,3691,52871,45819,6165,99669,11609,1917,41239,9,0,0,0,11773,193779,57437
16181,Rochester Public Utilities,MN,2004,12,2256,27620,40329,3402,50507,4214,1029,19891,2,,,,6687,98018,44545
17267,Sioux Valley Energy,MN,2004,12,427,6293,2720,7,84,29,116,2090,60,,,,550,8467,2809
20996,Wright-Hennepin Coop Elec Assn,MN,2004,12,2817,44754,36438,1178,22532,3698,283,5472,33,,,,4278,72758,40169
25177,Dakota Electric Association,MN,2004,12,7106,84888,89456,375,4667,4048,3334,61530,2445,,,,10815,151085,95949
88888,Total EPM,MN,2004,12,153338,1976309,0,104428,1762915,0,91138,1874128,0,,,0,349019,5615077,0
0,State Level Adjustment,MO,2004,12,58110,811168,0,20896,335539,0,14363,332331,0,,,0,93333,1478057,0
3093,Carroll Electric Coop Corp,MO,2004,12,628,10183,9416,77,1389,741,,,,,,,705,11572,10157
4675,Cuivre River Electric Coop Inc,MO,2004,12,4129,66982,48151,791,16690,3554,,,,,,,4920,83672,51705
5860,Empire District Electric Co,MO,2004,12,10662,162149,117015,7095,122139,22200,3059,69611,291,,,,20816,353899,139506
9231,Independence City of,MO,2004,12,3253,40552,50820,2955,40326,5078,193,3582,12,,,,6401,84460,55910
10000,Kansas City Power & Light Co,MO,2004,12,12804,208242,235574,19122,347289,30733,5410,130884,1166,,,,37336,686415,267473
12698,Aquila Inc,MO,2004,12,18176,298468,257035,11257,218895,36853,3941,103165,278,,,,33374,620528,294166
17833,City Utilities of Springfield,MO,2004,12,3651,72331,87222,5096,114183,13262,1524,41451,274,0,0,0,10271,227965,100758
19436,Union Electric Co,MO,2004,12,65836,1215592,1004591,54246,1147016,140479,19050,510805,6443,61,1577,1,139193,2874990,1151514
88888,Total EPM,MO,2004,12,177249,2885667,0,121535,2343466,0,47540,1191829,0,,,0,346349,6421558,0
0,State Level Adjustment,MS,2004,12,33884,490258,0,20030,263779,0,15690,313252,0,,,0,69605,1067289,0
3841,Coast Electric Power Assn,MS,2004,12,5747,69846,62962,1647,18910,5558,870,19034,9,,,,8264,107790,68529
6641,4-County Electric Power Assn,MS,2004,12,3194,41259,34625,1288,13706,7075,790,16980,52,,,,5272,71945,41752
12685,Entergy Mississippi Inc,MS,2004,12,29981,332463,351274,32682,362914,64374,16956,240128,3915,,,,79619,935505,419563
12686,Mississippi Power Co,MS,2004,12,15284,176232,160189,17321,238088,33754,14811,376854,522,,,,47416,791174,194465
17252,Singing River Elec Pwr Assn,MS,2004,12,5384,68636,57032,1612,20207,6314,366,6113,12,0,0,0,7362,94956,63358
17647,Southern Pine Elec Power Assn,MS,2004,12,5818,70417,58870,1693,20725,3973,2775,51597,18,,,,10286,142739,62861
18642,Tennessee Valley Authority,MS,2004,12,,,,,,,8253,274452,7,,,,8253,274452,7
19273,Tupelo City of,MS,2004,12,691,10702,10639,1508,21502,4518,874,17542,15,,,,3073,49746,15172
88888,Total EPM,MS,2004,12,99983,1259813,0,77781,959831,0,61385,1315952,0,,,0,239150,3535596,0
0,State Level Adjustment,MT,2004,12,7047,100553,0,4391,57817,0,9380,250251,0,,,0,20817,408621,0
1738,Bonneville Power Admin,MT,2004,12,,,,,,,1808,48360,1,,,,1808,48360,1
6395,Flathead Electric Coop Inc,MT,2004,12,4302,57324,46876,2551,35681,10724,1305,26880,392,0,0,0,8158,119885,57992
12199,MDU Resources Group Inc,MT,2004,12,1010,13849,18591,989,18139,4863,1045,23819,135,,,,3044,55807,23589
12825,NorthWestern Energy LLC,MT,2004,12,18148,216744,250851,19360,251720,58319,1645,29218,199,,,,39153,497682,309369
19156,Powder River Energy Corporation,MT,2004,12,2,40,42,39,691,87,487,7760,55,,,,528,8491,184
19545,Black Hills Power Inc,MT,2004,12,1,9,13,1,13,19,68,1504,3,0,0,0,70,1526,35
19603,USBIA-Mission Valley Power,MT,2004,12,990,18936,13504,536,9808,5759,61,1277,1,,,,1587,30021,19264
20169,Avista Corp,MT,2004,12,1,16,14,1,15,7,,,,,,,2,31,21
20997,Yellowstone Valley Elec Co-op Inc.,MT,2004,12,1037,14199,13502,233,3274,1322,,,,,,,1270,17473,14824
88888,Total EPM,MT,2004,12,32538,421670,0,28101,377158,0,15799,389069,0,,,0,76437,1187897,0
0,State Level Adjustment,NC,2004,12,103460,1132773,0,52225,633856,0,18476,323231,0,,,0,174160,2089858,0
3046,Progress Energy Carolinas,NC,2004,12,97448,1201399,998684,66414,984476,179646,40504,791494,3636,0,0,0,204366,2977369,1181966
5416,Duke Power Co,NC,2004,12,138810,1873026,1461595,97339,1601031,244389,49712,1152204,5705,0,2,1,285861,4626263,1711690
6235,Fayetteville Public Works Comm,NC,2004,12,5307,65460,64165,4288,61713,15287,1321,26835,29,0,0,0,10916,154008,79481
9837,Jones-Onslow Elec Member Corp,NC,2004,12,4804,56487,49897,1242,16875,4232,,,,,,,6046,73362,54129
16496,Rutherford Elec Member Corp,NC,2004,12,6503,69271,59344,858,9254,3891,536,12100,24,,,,7897,90625,63259
18642,Tennessee Valley Authority,NC,2004,12,,,,,,,13,572,4,,,,13,572,4
19876,Virginia Electric & Power Co,NC,2004,12,10787,128048,97527,5390,75935,17591,6240,154074,77,,,,22417,358057,115195
24889,Brunswick Electric Member Corp,NC,2004,12,6535,65348,67936,1186,13757,1673,,,,,,,7721,79105,69609
88888,Total EPM,NC,2004,12,373654,4591812,0,228942,3396897,0,116802,2460510,0,,,0,719397,10449219,0
0,State Level Adjustment,ND,2004,12,2824,44393,0,1990,45797,0,2983,90473,0,,,0,7797,180664,0
4717,Dakota Valley Elec Coop Inc,ND,2004,12,823,11990,5037,289,4426,813,935,25517,4,,,,2047,41933,5854
12087,McKenzie Electric Coop Inc,ND,2004,12,334,5065,4144,691,8065,1017,624,12543,9,,,,1649,25673,5170
12090,"McLean Electric Coop, Inc",ND,2004,12,265,3741,2702,76,1095,272,25,674,44,,,,366,5510,3018
12199,MDU Resources Group Inc,ND,2004,12,3126,49636,60478,3557,62707,11097,498,11458,167,,,,7181,123801,71742
12301,Nodak Electric Coop Inc,ND,2004,12,2427,40068,15973,16,437,3,1487,32638,489,,,,3930,73143,16465
13196,Northern Plains Electric Coop,ND,2004,12,1214,19937,9526,282,4329,1283,284,5945,10,,,,1780,30211,10819
13694,"North Central Elec Coop, Inc",ND,2004,12,593,10711,5673,502,7177,1514,44,932,4,,,,1139,18820,7191
13781,Northern States Power Co,ND,2004,12,4978,78471,74058,5011,92221,12049,1380,29349,25,,,,11369,200041,86132
14088,Oliver-Mercer Elec Coop Inc,ND,2004,12,350,4798,3362,100,1234,541,563,8716,5,,,,1013,14748,3908
14232,Otter Tail Power Co,ND,2004,12,3565,56112,44249,5288,89939,12551,236,5084,2,0,0,0,9089,151135,56802
19790,Verendrye Electric Coop Inc,ND,2004,12,892,13327,9098,435,6922,1210,460,12795,57,,,,1787,33044,10365
20395,West Plains Electric Coop Inc,ND,2004,12,168,5441,4373,44,1251,899,384,10473,738,,,,596,17165,6010
20413,Mountrail-Williams Elec Coop,ND,2004,12,565,8113,5683,272,3454,1213,363,6933,179,,,,1200,18500,7075
24949,Cass County Elec Coop Inc,ND,2004,12,2928,46936,24172,1295,25021,3026,212,5419,18,,,,4435,77376,27216
88888,Total EPM,ND,2004,12,25052,398739,0,19848,354075,0,10478,258949,0,,,0,55378,1011764,0
0,State Level Adjustment,NE,2004,12,15980,251169,0,10447,175098,0,7974,145878,0,,,0,34400,572145,0
4373,Cornhusker Public Power Dist,NE,2004,12,964,15857,6641,263,5494,341,146,3642,1785,,,,1373,24993,8767
4911,Dawson Power District,NE,2004,12,2088,30100,15055,403,6912,1392,18,444,5049,,,,2509,37456,21496
6779,Freemont City of,NE,2004,12,498,9494,11887,170,2972,1928,771,18209,468,,,,1439,30675,14283
8245,Hastings City of,NE,2004,12,492,7599,10375,483,8548,2187,768,20436,41,,,,1743,36583,12603
11018,Lincoln Electric System,NE,2004,12,4953,95373,105638,4892,109883,15662,1890,48298,194,,,,11735,253554,121494
11251,Loup River Public Power Dist,NE,2004,12,952,20412,14061,736,15059,3597,1474,47787,37,0,0,0,3162,83258,17695
13337,Nebraska Public Power District,NE,2004,12,5494,70000,68530,4889,84656,17332,3418,98049,731,0,0,0,13801,252705,86593
13664,Norris Public Power District,NE,2004,12,1775,30244,13055,366,4924,3270,947,24808,1160,,,,3088,59976,17485
14127,Omaha Public Power District,NE,2004,12,16296,275107,278778,14952,274426,40230,6979,205108,135,0,0,0,38227,754641,319143
17642,Southern Public Power District,NE,2004,12,1425,26259,14847,203,2812,2159,1523,39787,8426,0,0,0,3151,68858,25432
40606,Grand Island City of,NE,2004,12,847,14758,19241,767,13729,3992,908,22594,78,0,0,0,2522,51081,23311
88888,Total EPM,NE,2004,12,51764,846372,0,38571,704513,0,26816,675040,0,,,0,117150,2225925,0
0,State Level Adjustment,NH,2004,12,574,5519,0,883,10390,0,681,7982,0,,,0,2138,23891,0
13441,New Hampshire Elec Coop Inc,NH,2004,12,5296,39526,65725,2153,18137,9829,466,4763,11,,,,7915,62426,75565
15472,Public Service Co of NH,NH,2004,12,35956,299270,404291,31514,286637,67699,14266,133391,2799,,,,81736,719298,474789
24590,Unitil Energy Systems,NH,2004,12,4723,43491,61318,3168,29388,11976,2859,30205,159,,,,10750,103084,73453
26510,Granite State Electric Co,NH,2004,12,2849,26320,33855,3046,33635,6052,541,6542,227,,,,6436,66497,40134
88888,Total EPM,NH,2004,12,49398,414126,0,40764,378187,0,18813,182883,0,,,0,108975,975196,0
0,State Level Adjustment,NJ,2004,12,5860,49686,0,78902,856046,0,48269,538909,0,,,0,135284,1463881,0
963,Atlantic City Electric Co,NJ,2004,12,34742,319677,460185,20999,198732,61368,3332,35748,982,,,,59073,554157,522535
9726,Jersey Central Power & Lt Co,NJ,2004,12,80052,850026,941550,55656,574797,115173,4894,55869,2476,,,,140602,1480692,1059199
15477,Public Service Elec & Gas Co,NJ,2004,12,114668,1120207,1799782,106864,1392137,253725,13723,219959,7694,443,12219,2,235698,2744522,2061203
16213,Rockland Electric Co,NJ,2004,12,5253,60366,62415,4806,58207,8805,313,3651,236,,,,10372,122224,71456
88888,Total EPM,NJ,2004,12,240575,2399962,0,267227,3079919,0,70531,854136,0,,,0,581029,6365476,0
0,State Level Adjustment,NM,2004,12,8244,93483,0,9839,135121,0,8504,164285,0,,,0,26586,392888,0
3287,"Central Valley Elec Coop, Inc",NM,2004,12,366,4898,4727,663,7294,5264,2429,40929,1491,,,,3458,53121,11482
5701,El Paso Electric Co,NM,2004,12,5139,47950,69614,5400,62437,9506,550,9623,8,,,,11089,120010,79128
9699,"Jemez Mountains Elec Coop, Inc",NM,2004,12,1002,15024,26633,594,8930,3269,59,1261,19,,,,1655,25215,29921
13314,Navajo Tribal Utility Authority,NM,2004,12,317,3630,9829,311,3431,781,201,4640,1,0,0,0,829,11701,10611
15473,Public Service Co of NM,NM,2004,12,19467,236315,367491,21604,298785,44362,5671,117829,290,,,,46742,652929,412143
17718,Southwestern Public Service Co,NM,2004,12,4333,85731,85354,4699,92640,20809,4207,127259,49,,,,13239,305630,106212
